movieId,id
1810,9440
1809,5910
1821,17127
1831,2157
1834,29193
1835,795
1833,8838
1840,9469
1844,267
1848,9449
1859,30020
1858,10622
1862,10216
1866,9448
1876,8656
1873,4415
1869,18316
1882,929
1889,26610
1883,9452
1884,1878
1881,18937
1885,9844
1894,6068
1895,15037
1888,9715
1892,1965
1900,21334
1909,846
1907,10674
1912,1389
1911,3050
1917,95
1918,944
1916,9464
1919,35680
1920,11551
1923,544
1927,143
1921,473
1945,654
1939,887
1938,28580
1955,12102
1950,10633
1960,746
1961,380
1954,1366
1968,2108
1982,948
1997,9552
2005,9340
2006,9342
2011,165
2010,19
2019,346
2026,9424
2025,9769
2028,857
2058,9631
2059,9820
2066,678
2060,14013
2068,5961
2076,793
2107,11675
2126,8688
2125,9454
2131,12761
2132,396
2153,9320
2155,14662
2168,17915
2166,10278
2160,805
2167,36647
2170,9417
2176,1580
2186,845
2188,3682
2194,117
2195,14577
2196,37498
2231,10220
2232,431
2236,22796
2278,8195
2279,9877
2268,881
2273,2109
2288,1091
2294,8916
2291,162
2296,9429
2297,12159
2306,9713
2310,9821
2315,11932
2313,1955
2318,10683
2316,6435
2321,2657
2320,9445
2322,9425
2324,637
2329,73
2325,8675
2328,9945
2336,4518
2334,9882
2337,1808
2333,3033
2335,10663
2339,17037
2338,3600
2340,297
2351,19426
2353,9798
2356,9466
2355,9487
2360,309
2354,14444
2357,666
2359,10162
2366,244
2363,1678
2384,9447
2387,10029
2391,10223
2389,11252
2393,200
2395,11545
2392,9745
2394,9837
2396,1934
2427,8741
2424,9489
2432,9441
2433,9422
2429,9822
2431,10312
2439,31662
2428,9276
2437,11365
2445,15556
2448,9423
2443,825
2447,14709
2462,16780
2485,10314
2490,2112
2496,11622
2495,16306
2483,10722
2491,16172
2497,10207
2501,13466
2498,9849
2502,1542
2500,18892
2505,8224
2516,25749
2529,871
2540,9455
2541,796
2542,100
2539,9535
2546,30943
2548,7341
2555,22345
2558,1641
2549,10350
2561,10354
2560,10212
2563,8583
2557,1567
2567,11374
2572,4951
2571,603
2574,8970
2581,11355
2585,1414
2587,6522
2579,11660
2580,9430
2594,1902
2600,1946
2596,6396
2606,6552
2598,12596
2599,9451
2612,3309
2605,1844
2617,564
2618,13852
2622,10210
2624,17962
2625,9460
2628,1893
2671,509
2672,1090
2676,12117
2677,11779
2683,817
2686,14283
2688,2275
2687,37135
2691,10376
2692,104
2694,9032
2696,9421
2701,8487
2700,9473
2706,2105
2702,10279
2707,1073
2709,10208
2710,2667
2713,9825
2712,345
2719,11618
2722,8914
2723,9824
2718,10490
2720,332
2726,247
2724,4806
2731,147
2732,1628
2730,3175
2739,873
2759,16406
2761,10386
2762,745
2763,913
2769,19457
2772,9781
2770,11353
2771,17707
2793,9406
2807,10366
2810,10494
2805,10154
2806,10342
2827,2900
2826,1911
2841,11601
2840,10307
2843,1075
2859,24128
2861,10390
2858,14
2860,11001
2881,10398
2882,2290
2888,14429
2889,15198
2890,6415
2894,26338
2905,11712
2906,12618
2912,10388
2907,13824
2908,226
2920,2457
2918,9377
2925,8416
2933,2593
2927,851
2931,20123
2944,1654
2951,391
2959,550
2952,8052
2961,12220
2962,1610
2966,404
2970,9343
2976,8649
2978,10563
2974,10496
2987,856
2995,11377
2996,26149
2997,492
3000,128
3003,8056
3005,9481
3004,2020
3006,9008
3007,14242
3010,11489
3011,28145
3022,961
3030,11878
3038,21849
3051,21349
3052,1832
3054,10228
3053,10047
3062,9289
3071,29154
3082,36643
3079,10399
3081,2668
3083,99
3088,11787
3089,5156
3091,11953
3095,596
3094,26371
3097,20334
3105,11005
3113,9946
3114,863
3115,31582
3127,13787
3125,20024
3129,9684
3134,777
3147,497
3148,1715
3152,25188
3146,10402
3157,10137
3156,2277
3160,334
3159,49948
3155,1439
3173,9563
3179,10397
3174,1850
3176,1213
3175,926
3181,12524
3177,10471
3178,10400
3190,10384
3186,3558
3189,17908
3196,632
3198,5924
3225,10472
3224,16672
3232,32600
3245,32015
3252,9475
3246,1883
3273,4234
3275,8374
3285,1907
3286,15489
3287,15655
3301,2069
3300,2787
3298,14181
3306,28978
3307,901
3310,10098
3316,2155
3317,11004
3328,4816
3354,2067
3355,622
3365,3114
3362,968
3368,12501
3386,820
3405,10971
3408,462
3409,9532
3418,1541
3415,1396
3424,925
3435,996
3451,1879
3452,2085
3454,16222
3462,3082
3470,9764
3468,990
3477,13531
3469,1908
3484,11478
3481,243
3483,10501
3499,1700
3503,593
3504,10774
3512,2621
3510,10559
3513,10479
3527,106
3535,1359
3534,10468
3536,4967
3538,10557
3554,14736
3553,18041
3546,10242
3555,3536
3556,1443
3559,28971
3563,9456
3566,15723
3565,10564
3564,889
3569,452
3578,98
3581,11129
3593,5491
3594,10560
3616,10642
3618,10569
3617,9285
3623,955
3615,10567
3624,8584
3632,30588
3629,962
3646,9600
3645,499
3677,14002
3681,938
3717,9679
3735,9040
3736,25364
3743,10571
3744,479
3745,7450
3742,643
3746,31023
3751,7443
3754,17711
3752,2123
3753,2024
3755,2133
3761,9702
3785,4247
3784,4244
3786,20770
3783,12706
3793,36657
3799,12599
3798,2655
3801,93
3808,24167
3819,11830
3821,12107
3826,9383
3827,5551
3824,10641
3825,6282
3831,2360
3839,16146
3858,14195
3857,10391
3861,10393
3864,10643
3863,8843
3882,1588
3879,11398
3893,10480
3892,1698
3895,10685
3897,786
3889,12211
3896,1619
3908,12212
3910,16
3906,10562
3909,14629
3911,13785
3916,10637
3945,20455
3949,641
3946,10461
3950,10687
3948,1597
3952,6521
3953,10763
3969,10647
3968,1636
3967,71
3973,11531
3979,9678
3977,4327
3974,24100
3978,4958
3980,11978
3981,8870
3983,14295
3986,8452
3987,10862
3988,8871
3991,10481
3990,16340
3996,146
3992,10867
3993,10876
3997,11849
3994,9741
3998,11983
3999,11678
4011,107
4016,11688
4018,3981
4015,8859
4019,711
4021,5001
4014,392
4022,8358
4017,12509
4025,1493
4020,2046
4027,134
4029,21991
4023,5994
4031,21355
4036,10873
4030,10577
4033,11973
4034,1900
4052,9989
4056,5955
4054,9816
4068,16723
4069,2018
4077,47943
4144,843
4141,24940
4143,10984
4146,318
4148,9740
4153,16300
4151,10697
4149,10878
4158,23685
4154,19405
4155,1921
4161,6073
4159,12138
4162,39180
4168,10050
4167,2749
4179,42148
4224,10877
4223,853
4226,77
4234,2575
4228,10833
4233,10646
4235,55
4231,12658
4240,56715
4232,10054
4238,2043
4241,10991
4239,4133
4246,634
4247,10956
4250,28308
4248,19366
4254,9290
4251,9519
4255,13166
4262,111
4267,2144
4270,1734
4265,10477
4298,934
4299,9476
4305,5852
4306,808
4308,824
4310,676
4313,29572
4326,1632
4327,966
4329,301
4325,41050
4334,25538
4341,14034
4343,9397
4344,9705
4340,11090
4366,10865
4367,1995
4368,10808
4369,9799
4371,16161
4372,10691
4370,644
4383,60670
4381,11444
4378,11826
4386,10992
4387,2140
4389,17612
4388,4248
4390,3134
4395,24382
4406,11697
4404,10728
4422,10238
4405,5991
4432,976
4446,2114
4447,8835
4448,11371
4450,9517
4638,331
4641,1548
4640,327
4643,869
4644,552
4639,11467
4642,13403
4649,2171
4645,36095
4701,5175
4699,2057
4700,9880
4719,12610
4720,1933
4718,2770
4725,10972
4721,13496
4727,1722
4728,9896
4733,2779
4734,2294
4732,9683
4735,10016
4745,11065
4744,8922
4741,742
4756,11370
4757,12508
4771,20857
4770,2176
4774,2185
4776,2034
4788,21028
4815,11313
4814,12103
4816,9398
4823,9778
4821,10866
4848,1018
4847,570
4844,3172
4857,14811
4865,768
4866,2100
4867,11091
4874,167
4872,11845
4873,9081
4878,141
4880,11457
4876,9378
4881,10778
4886,585
4885,11456
4888,23949
4889,11088
4887,10796
4890,9889
4899,11469
4896,671
4901,1535
4903,1999
4902,1433
4914,269
4963,161
4958,8007
4967,8342
4973,194
4974,11397
4979,9428
4975,1903
4978,9523
4990,12589
4992,11232
4989,8386
4995,453
4993,120
4994,11086
5008,37257
5009,8489
5010,855
5013,5279
5015,1365
5016,6440
5022,42987
5014,10950
5017,14580
5025,11857
5026,6312
5048,11888
5047,11891
5046,4965
5066,10229
5064,11362
5065,2637
5073,11447
5072,9606
5081,2084
5092,11870
5094,11535
5093,9884
5106,17130
5107,10592
5108,8470
5110,39939
5120,993
5127,10052
5109,16690
5134,9991
5128,11979
5147,614
5152,10590
5146,15999
5151,2752
5169,17058
5171,2135
5222,15647
5219,1576
5220,5851
5218,425
5225,1391
5255,6020
5254,36586
5265,9275
5266,4547
5267,14635
5269,1791
5264,15028
5283,11452
5282,11560
5294,12149
5291,548
5293,1537
5298,441
5296,11812
5299,8346
5304,307
5312,11892
5313,9334
5316,10491
5319,18079
5323,11470
5324,16643
5329,11468
5348,9689
5349,557
5363,10985
5364,2251
5373,38360
5378,1894
5379,4012
5380,9026
5377,245
5385,13963
5387,1957
5388,320
5389,9023
5401,12277
5400,4614
5414,3132
5415,9583
5419,9637
5420,12100
5423,10394
5418,2501
5446,9555
5444,11544
5449,2022
5445,180
5448,17710
5458,21972
5459,608
5460,59387
5463,6278
5465,16664
5464,4147
5475,2721
5476,11442
5477,1364
5479,8665
5478,8869
5480,10996
5481,818
5498,3780
5504,9488
5505,9962
5501,13908
5508,2750
5503,12308
5502,2675
5506,9573
5507,7451
5515,34070
5516,6173
5524,9266
5526,8653
5528,9357
5529,12771
5531,15070
5530,9296
5523,11692
5556,9544
5564,20616
5563,13536
5570,9299
5574,4108
5572,10611
5577,9685
5605,29698
5608,575
5610,9034
5609,10550
5612,9039
5611,9093
5607,19460
5613,1958
5614,23550
5617,11013
5618,129
5620,11529
5621,10771
5625,31005
5628,2110
5630,9533
5633,10575
5632,4107
5636,9260
5665,7501
5666,1809
5667,13768
5663,12590
5668,10994
5669,1430
5673,8051
5678,1613
5672,12600
5675,12779
5680,14112
5679,565
5686,16646
5690,12477
5748,5062
5785,9012
5784,9645
5786,13098
5791,1360
5794,14626
5804,9021
5803,8427
5809,9280
5810,65
5815,10167
5812,10712
5816,672
5818,542
5821,33251
5833,11880
5849,13386
5872,36669
5876,8198
5874,10426
5873,17187
5879,13376
5878,64
5882,9016
5883,16028
5888,20992
5881,2103
5902,2757
5900,9932
5903,7299
5941,13497
5943,7303
5944,201
5942,11852
5945,2755
5952,121
5954,1429
5955,13435
5957,2642
5956,3131
5958,14317
5963,20139
5959,11022
5971,8392
5989,640
5990,10599
5991,1574
5992,590
5909,4241
5995,423
5999,16225
6001,262
6003,4912
6006,12090
6012,9582
6013,10628
6014,11078
6016,598
6041,9045
6040,10727
6060,9027
6058,9358
6062,21189
6057,12253
6063,10894
6059,1647
6067,12490
6118,127
6155,9919
6156,6038
6157,9480
6158,14873
6163,12112
6162,1956
6188,11635
6185,4911
6187,11615
6196,10623
6197,9613
6215,13819
6212,10678
6218,455
6213,9567
6214,979
6222,16229
6219,10632
6220,10929
6223,12079
6242,2671
6243,9669
6250,6171
6249,9557
6251,13691
6252,11523
6264,9341
6265,9776
6263,10782
6266,10735
6270,12516
6271,1675
6273,17057
6280,8409
6283,11299
6281,1817
6286,7294
6287,9506
6289,24982
6291,12093
6290,2662
6296,13370
6294,11817
6298,13411
6297,8326
6300,10180
6323,2832
6322,10743
6332,18736
6333,36658
6338,10708
6350,10515
6365,604
6367,10720
6374,5146
6370,1555
6373,310
6371,33875
6378,9654
6377,12
6380,2260
6379,9902
6383,584
6385,1088
6433,26317
6464,14817
6482,10152
6484,11375
6485,20694
6493,17813
6502,170
6509,216
6503,9471
6511,45139
6530,11482
6535,10327
6537,296
6534,1927
6538,302
6536,14411
6539,22
6550,9486
6541,8698
6552,3472
6548,8961
6553,35265
6566,12279
6564,1996
6567,9104
6565,4464
6571,54580
6587,8046
6586,8273
6591,8094
6593,10330
6595,9257
6599,12491
6611,833
6615,6466
6617,2055
6618,11770
6620,2771
6619,14926
6624,10923
6643,18148
6641,30970
6650,11898
6660,19542
6668,12276
6669,3782
6686,10610
6687,2830
6695,11351
6703,9616
6709,1428
6707,11547
6708,7270
6711,153
6714,15136
6713,33320
6724,11293
6751,12767
6750,10739
6754,277
6753,13156
6755,9707
6763,7288
6765,10934
6764,10159
6768,5653
6770,20
6773,9662
6776,19666
6777,821
6787,891
6790,10881
6796,650
6789,12531
6801,11477
6805,9501
6818,25237
6820,9871
6857,14282
6862,2116
6868,4997
6867,2056
6863,1584
6870,322
6872,11059
6873,11775
6874,24
6880,9373
6879,11329
6886,9839
6884,10629
6885,10944
6882,5493
6890,1807
6889,10009
6887,13920
6888,4256
6896,42044
6881,1550
6898,1376
6902,20312
6909,10389
6918,897
6920,11657
6927,10922
6934,605
6932,13537
6942,508
6936,10719
6947,8619
6946,10715
6951,10588
6950,12146
6953,470
6952,4970
6954,11042
6959,9562
6958,10756
6957,10147
6975,10234
6981,48035
6982,5000
6985,780
6987,234
7013,3112
7022,3176
7034,11634
7043,1626
7048,11676
7071,29845
7072,995
7089,7857
7090,79
7099,81
7116,827
7115,20126
7137,10744
7142,10028
7139,10511
7147,587
7143,616
7149,6964
7153,122
7150,1792
7148,21542
7155,8696
7151,3635
7160,504
7154,11820
7156,12698
7158,11093
7161,11007
7164,10601
7162,2289
7163,9620
7169,14844
7172,31026
7173,5966
7175,10718
7202,11429
7218,980
7234,405
7235,9696
7254,1954
7255,13476
7261,21301
7257,12634
7256,11194
7259,14114
7260,15708
7265,1278
7258,13505
7262,20483
7263,14292
7285,11023
7293,1824
7316,11132
7320,10677
7317,9352
7321,13572
7318,615
7323,338
7319,11217
7325,9384
7327,797
7324,2023
7333,29084
7347,1586
7346,10591
7348,11169
7345,17047
7361,38
7360,924
7362,11081
7366,9541
7367,5516
7371,553
7373,1487
7376,11358
7369,11024
7372,10544
7374,13700
7377,13573
7375,11137
7379,10733
7380,14442
7381,2122
7383,14576
7382,25300
7386,6844
7396,133919
7438,393
7439,7220
7444,10096
7445,9509
7449,11058
7451,10625
7448,10710
7453,11025
7450,11141
7454,7131
7459,8440
7460,883
7458,652
7477,10375
7485,28276
7505,22137
7486,18329
7560,502
7541,10035
7562,10347
7564,30959
7587,5511
7619,1162
7637,25355
7700,204
7759,1394
7767,11659
7766,3777
7802,11474
7820,11656
7827,10133
7845,11069
7846,10829
7894,336
7919,25858
7926,12493
7924,30368
7925,1059
7938,29455
7939,11602
7981,10775
7976,7090
7982,4552
8014,113
8012,4291
8019,12205
8035,39434
8062,25853
8044,29740
8117,250
8125,631
8128,1786
8132,16219
8157,823
8154,439
8188,20532
8197,5544
8199,14696
8207,4909
8235,22596
8239,4497
8253,15371
8327,870
8340,10734
8363,12657
8366,13193
8362,4599
8361,435
8360,809
8369,16617
8368,673
8371,2789
8372,8920
8373,9890
8370,246
8376,8193
8456,26451
8459,28571
8477,662
8464,9372
8484,31217
8491,15794
8495,9791
8507,136
8516,28162
8526,10204
8528,9472
8531,12153
8529,594
8532,1944
8534,1997
8533,11036
8576,9256
8578,8991
8581,3293
8604,2330
8605,2334
8607,13398
8622,1777
8620,29264
8636,558
8638,80
8641,8699
8639,10742
8640,9477
8642,9893
8643,11247
8645,436
8644,2048
8656,10754
8665,2502
8666,314
8670,12206
8684,15244
8724,1040
8739,47796
8782,14623
8781,14462
8783,6947
8784,401
8799,14846
8798,1538
8808,11130
8807,11282
8800,2577
8810,395
8811,11052
8815,11026
8814,10762
8830,11237
8833,11632
8836,11208
8831,8080
8839,13559
8848,12548
8846,29979
8860,9759
8861,1577
8866,11823
8868,18804
8865,5137
8869,13969
8870,10145
8872,13702
8874,747
8873,1653
8908,11128
8911,14024
8907,10555
8916,4380
8912,11045
8910,1599
8914,14337
8917,3989
8937,13416
8941,12483
8939,11099
8946,15566
8948,8849
8949,9675
8947,1970
8950,4553
8951,11109
8959,10740
8957,176
8958,1677
8961,9806
8968,10589
8969,9801
8965,5255
8973,140
8972,2059
8966,11184
8974,11836
8967,11249
8970,866
8971,4251
8981,2288
8977,1966
8983,9550
8978,13673
8984,163
8985,36648
9010,8424
25741,58129
25744,57283
25750,992
25764,31411
25769,25768
25898,41391
25926,43469
25941,946
25954,4558
25963,800
26003,803
26064,31589
26082,14537
26090,24188
26094,21135
26122,3763
26109,25253
26131,17295
26133,13187
26148,3482
26151,20108
26150,895
26171,10227
26184,20873
26208,48831
26246,16328
26249,9394
26326,8327
26359,3870
26431,33665
26463,14087
26471,15251
26547,9056
26550,27064
26578,24657
26662,16859
26681,11909
26699,30017
26729,4539
26776,11621
26840,7500
26865,17809
26903,37797
26947,2061
26965,16992
26974,18415
26985,8765
27003,5470
27004,10213
27022,9812
27032,8697
27020,14533
27050,344
27109,2487
27134,9597
27156,18491
27163,11854
27170,12619
27178,3716
27186,21348
27193,2332
27266,844
27326,15917
27317,11075
27338,467
27327,10706
27366,23160
27351,11366
27362,10757
27368,2899
27402,10836
27408,10955
27426,11847
27397,2440
27423,40096
27450,10046
27461,16077
27441,919
27469,11553
27434,11056
27473,10726
27455,36243
27478,9298
27491,27324
27482,437
27518,14752
27523,11178
27563,16184
27604,12720
27584,11427
27592,4689
27608,5552
27627,26955
27618,10077
27664,12703
27644,38970
27660,55931
27689,60672
27674,9282
27685,12540
27700,11197
27704,3177
27711,10855
27706,11774
27716,4972
27721,2841
27727,363
27729,4254
27736,1418
27728,12140
27731,15370
27741,12496
27744,29987
27746,10361
27773,670
27778,12583
27772,11838
27784,9694
27788,9667
27800,11049
27801,9316
27802,11647
27793,10304
27808,2539
27797,40823
27798,9666
27816,10105
27790,13373
27821,179
27815,5528
27803,1913
27822,83
27827,14310
27837,11866
27839,10320
27846,11420
27831,4836
27838,12281
27834,11190
27843,12086
27865,5889
27871,20544
27869,11658
27873,11401
27878,1392
27904,3509
27905,11662
30659,41171
30707,70
30745,12487
30791,12597
30793,118
30749,205
30803,1280
30810,421
30812,2567
30822,1901
30816,9833
30820,9692
30846,842
30825,693
30848,9953
30850,11162
30894,11804
30898,11354
30883,15045
31123,7229
31148,20719
31152,23832
31133,12576
31184,11633
31223,6439
31221,9947
31225,7214
31309,8422
31364,11423
31420,8978
31422,11637
31431,8968
31424,12142
31427,11096
31433,6961
31410,613
31435,31165
31437,2517
31545,29259
31664,10951
31658,4935
31660,8953
31685,8488
31700,17880
31687,13682
31696,561
31698,10214
31694,57825
31702,8340
31804,3040
31867,13498
31878,9470
31952,5204
31983,4235
31973,8016
32011,10012
32017,10022
32009,16186
32019,4551
32029,2026
32031,9928
32179,1093
32213,438
32296,10040
32291,9688
32289,13374
32298,11638
32300,540
32387,19884
32452,16198
32460,158
32497,47002
32587,187
32598,11431
32589,14177
32596,7364
32649,42229
32659,2029
32743,9674
32840,32085
32898,775
32892,31442
32914,7342
32906,50183
33004,7453
33085,10065
33124,9393
33145,8976
33164,10066
33158,11679
33154,13020
33171,11171
33162,1495
33166,1640
33264,31414
33340,27233
33437,10027
33451,19413
33495,9981
33487,1279
33499,4379
33493,1895
33564,20271
33592,25649
33585,27
33615,953
33646,9291
33649,19316
33660,921
33644,12700
33672,9787
33669,9779
33681,14199
33679,787
33683,10226
33801,15767
33794,272
33817,9709
33750,20941
33815,15648
33830,11451
33834,11683
33836,9722
33893,9534
33896,33908
33880,1382
33903,276
34008,18503
34045,11588
34048,74
34072,1667
34129,7233
34148,1553
34143,9009
34150,9738
34162,9522
34198,1826
34271,10476
34246,14646
34319,1635
34321,13341
34323,1696
34326,1665
34332,11459
34334,10048
34336,11648
34405,16320
34437,308
34511,18882
34532,9913
34520,6519
34530,11453
34536,13922
34528,1444
34548,31542
34534,8292
34542,501
34811,11328
35828,31977
35836,6957
35957,11460
36083,14134
36086,19404
36276,445
36289,9564
36363,20874
36397,14175
36509,9042
36401,4442
36517,1985
36529,1830
36531,7182
36533,10092
36519,9335
36535,340
36527,9777
36525,9007
36537,1546
36883,27053
37380,8814
37384,7553
37382,9923
37475,1947
37477,9074
37495,16133
37386,8202
37729,3933
37720,8643
37727,9315
37736,257
37731,8923
37733,59
37741,398
37739,15487
37830,647
37853,11968
37857,14517
38061,5236
38038,533
38095,11344
38294,5471
38097,9060
38159,31056
38388,9763
38538,15058
38798,11931
38886,10707
38992,9910
39292,3291
39231,9621
39234,9701
39183,142
39381,16608
39307,12920
39400,791
39414,2610
39419,9729
39421,15276
39427,8066
39435,1656
39444,6963
39446,215
39449,2313
39516,16729
39796,10799
39869,1951
40015,32117
40148,10851
40278,25
40339,9982
40414,11661
40412,12877
40574,10060
40583,231
40581,10033
40614,8999
40723,9885
40732,9392
40617,8555
40815,674
40629,4348
40826,1833
40819,69
40851,6795
40955,1420
40870,11421
40962,13499
40964,17952
40966,7548
40959,9005
41285,116
41566,411
41527,67
41569,254
41573,9043
41571,1904
41617,14695
41627,27031
41716,9515
41828,8290
41863,8053
42002,9899
41941,13653
41997,612
42013,9927
42004,546
42018,10773
42009,9641
42094,4495
42007,2800
42011,7552
42015,9681
42197,9687
42385,6935
42217,20530
42285,9568
42418,11400
42584,42269
42632,4550
42723,1690
42728,9044
42730,9918
42725,9900
42718,10045
42721,168705
42732,17379
42738,834
42734,10982
42761,39345
43009,12517
42958,16553
43022,11246
43376,2117
43419,1969
43396,9912
43556,13275
43589,17
43558,11565
43560,11283
43679,9286
43684,15363
43744,1544
43801,33095
43869,9975
43871,9754
43836,12096
43904,10053
43906,10263
43908,7515
43912,9959
43917,9036
43930,10025
43921,7304
43919,10073
43983,18747
43928,9920
43987,9756
43932,9682
44004,6877
43936,2207
44058,9968
44022,950
44193,9655
44197,9950
44155,16791
44199,388
44204,868
44187,15590
44225,14191
44243,19287
44191,752
44195,9388
44241,19286
44397,9792
44399,10067
44555,582
44665,186
44613,12763
44694,219
44663,31289
44731,10069
44709,13751
44719,53961
44759,3093
44788,16070
44761,9270
44800,11348
44828,9035
44779,12591
44840,9957
44864,8998
44849,9389
44929,4441
44937,11490
44972,4257
45003,17111
44974,2652
45028,9526
45062,5820
45081,588
45106,9310
45074,9904
45183,8982
45175,16367
45186,956
45172,1557
45221,10115
